entrance,ref,lon,lat,addr:flats,barrier,bicycle,foot,motor_vehicle,access,amenity,display,faces,support,visibility,artwork_type,name,name:ru,name:uk,tourism,brand,brand:en,brand:uk,brand:wikidata,brand:wikipedia,contact:phone,currency:UAH,name:en,network,operator,operator:en,operator:ru,operator:uk,operator:wikidata,operator:wikipedia,opening_hours,parcel_mail_in,parcel_pickup,payment:app,refrigerated,addr:housenumber,addr:street,building,building:colour,building:levels,building:material,height,roof:colour,roof:material,roof:shape,geometry,addr:postcode,building:part,comment,wheelchair,addr:place,building:condition,description,loc_name,loc_name:ru,loc_name:uk,roof:height,building:min_level,min_height
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,Академіка Амосова вулиця,apartments,#cccccc,1,brick,3,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,Сєченова вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,Гастелло вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,Сєченова вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,Карпінського вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,Сєченова вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,Сєченова вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,Сєченова вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Прожекторна вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,Сєченова вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,Сєченова вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,Сєченова вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,Академіка Амосова вулиця,apartments,#cccccc,2,brick,6,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Гонди вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,Академіка Амосова вулиця,apartments,#cccccc,1,brick,3,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75а,Сєченова вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,Сєченова вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,Сєченова вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73а,Сєченова вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,Карпінського вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219а,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166/1,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,Карпінського вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,Сєченова вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Покришкіна вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,Карпінського вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,Карпінського вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,Сєченова вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,Карпінського вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,Металургів проспект,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,87535,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,Сєченова вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,Сєченова вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,Сєченова вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,Карпінського вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,Сєченова вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,Сєченова вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,Сєченова вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,Карпінського вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,Сєченова вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,Гонди вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,Сєченова вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,87535,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,Гонди вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,Покришкіна вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,Карпінського вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,Сєченова вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,Покришкіна вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81а,Сєченова вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,Гонди вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,Сєченова вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,Академіка Амосова вулиця,apartments,#cccccc,2,brick,6,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,Нікопольський проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,87535,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,87535,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204а,Металургів проспект,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,87535,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206а,Металургів проспект,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,87535,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,87535,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,Металургів проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,87535,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Нікопольський проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,87535,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,Нікопольський проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,87535,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,Нікопольський проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,87535,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,Нікопольський проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,87535,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,Нікопольський проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,Нікопольський проспект,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,87535,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,Італійська вулиця,apartments,#cccccc,2,brick,6,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Троїцька вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/365,Сонячна вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Сонячна вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,Троїцька вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32а,Троїцька вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,Купріна вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166/78,Будівельників проспект,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,Сонячна вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,87512,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,Троїцька вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,Будівельників проспект,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,Будівельників проспект,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,Будівельників проспект,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,Троїцька вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,Троїцька вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,Будівельників проспект,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,Троїцька вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,Купріна вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,Троїцька вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,Троїцька вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,Будівельників проспект,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,Троїцька вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,Купріна вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,Троїцька вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,Купріна вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,Шевченка бульвар,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,Троїцька вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,Троїцька вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,Троїцька вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,Шевченка бульвар,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,Бахмутська вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,Троїцька вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,Будівельників проспект,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,Троїцька вулиця,apartments,#cccccc,5,brick,15,#999999,eternit,hipped,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,Будівельників проспект,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,Будівельників проспект,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30а,Троїцька вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,Будівельників проспект,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,Троїцька вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,,,,,,,,,,,,,,
