fid,orig_address_ru,address_ua,lat,lon,street_norm,housenumber_norm,source
"7265","б-р Комсомольский, д.48, кв.160","Маріуполь, б-р Комсомольский, д.48, кв.160, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.160",26.05.2025,residential
"7266","б-р Комсомольский, д.48, кв.164","Маріуполь, б-р Комсомольский, д.48, кв.164, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.164",26.05.2025,residential
"7267","б-р Комсомольский, д.48, кв.165","Маріуполь, б-р Комсомольский, д.48, кв.165, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.165",26.05.2025,residential
"7268","б-р Комсомольский, д.48, кв.167","Маріуполь, б-р Комсомольский, д.48, кв.167, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.167",26.05.2025,residential
"7269","б-р Комсомольский, д.48, кв.170","Маріуполь, б-р Комсомольский, д.48, кв.170, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.170",26.05.2025,residential
"7270","б-р Комсомольский, д.48, кв.174","Маріуполь, б-р Комсомольский, д.48, кв.174, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.174",26.05.2025,residential
"7271","б-р Комсомольский, д.48, кв.176","Маріуполь, б-р Комсомольский, д.48, кв.176, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.176",26.05.2025,residential
"7272","б-р Комсомольский, д.48, кв.177","Маріуполь, б-р Комсомольский, д.48, кв.177, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.177",26.05.2025,residential
"7273","б-р Комсомольский, д.48, кв.183","Маріуполь, б-р Комсомольский, д.48, кв.183, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.183",26.05.2025,residential
"7274","б-р Комсомольский, д.48, кв.184","Маріуполь, б-р Комсомольский, д.48, кв.184, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.184",26.05.2025,residential
"7275","б-р Комсомольский, д.48, кв.185","Маріуполь, б-р Комсомольский, д.48, кв.185, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.185",26.05.2025,residential
"7276","б-р Комсомольский, д.48, кв.187","Маріуполь, б-р Комсомольский, д.48, кв.187, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.187",26.05.2025,residential
"7277","б-р Комсомольский, д.48, кв.188","Маріуполь, б-р Комсомольский, д.48, кв.188, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.188",26.05.2025,residential
"7278","б-р Комсомольский, д.48, кв.190","Маріуполь, б-р Комсомольский, д.48, кв.190, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.190",26.05.2025,residential
"7279","б-р Комсомольский, д.48, кв.192","Маріуполь, б-р Комсомольский, д.48, кв.192, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.192",26.05.2025,residential
"7280","б-р Комсомольский, д.48, кв.198","Маріуполь, б-р Комсомольский, д.48, кв.198, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.198",26.05.2025,residential
"7281","б-р Комсомольский, д.48, кв.200","Маріуполь, б-р Комсомольский, д.48, кв.200, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.200",26.05.2025,residential
"7282","б-р Комсомольский, д.48, кв.202","Маріуполь, б-р Комсомольский, д.48, кв.202, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.202",26.05.2025,residential
"7283","б-р Комсомольский, д.48, кв.212","Маріуполь, б-р Комсомольский, д.48, кв.212, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.212",26.05.2025,residential
"7284","б-р Комсомольский, д.48, кв.213","Маріуполь, б-р Комсомольский, д.48, кв.213, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.213",26.05.2025,residential
"7285","б-р Комсомольский, д.48, кв.216","Маріуполь, б-р Комсомольский, д.48, кв.216, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.216",26.05.2025,residential
"7286","б-р Комсомольский, д.48, кв.73","Маріуполь, б-р Комсомольский, д.48, кв.73, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.73",26.05.2025,residential
"7287","б-р Комсомольский, д.48, кв.77","Маріуполь, б-р Комсомольский, д.48, кв.77, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.77",26.05.2025,residential
"7288","б-р Комсомольский, д.48, кв.86","Маріуполь, б-р Комсомольский, д.48, кв.86, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.86",26.05.2025,residential
"7289","б-р Комсомольский, д.48, кв.87","Маріуполь, б-р Комсомольский, д.48, кв.87, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.87",26.05.2025,residential
"7290","б-р Комсомольский, д.48, кв.92","Маріуполь, б-р Комсомольский, д.48, кв.92, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.92",26.05.2025,residential
"7291","б-р Комсомольский, д.48, кв.95","Маріуполь, б-р Комсомольский, д.48, кв.95, 26.05.2025",47.0991652,37.6418419,"б-р комсомольскии, д.48, кв.95",26.05.2025,residential
"7292","б-р Комсомольский, д.54, кв.104","Маріуполь, б-р Комсомольский, д.54, кв.104, 16.06.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.104",16.06.2025,residential
"7293","б-р Комсомольский, д.54, кв.105","Маріуполь, б-р Комсомольский, д.54, кв.105, 16.06.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.105",16.06.2025,residential
"7294","б-р Комсомольский, д.54, кв.106","Маріуполь, б-р Комсомольский, д.54, кв.106, 16.06.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.106",16.06.2025,residential
"7295","б-р Комсомольский, д.54, кв.109","Маріуполь, б-р Комсомольский, д.54, кв.109, 16.06.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.109",16.06.2025,residential
"7296","б-р Комсомольский, д.54, кв.110","Маріуполь, б-р Комсомольский, д.54, кв.110, 16.06.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.110",16.06.2025,residential
"7297","б-р Комсомольский, д.54, кв.112","Маріуполь, б-р Комсомольский, д.54, кв.112, 16.06.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.112",16.06.2025,residential
"7298","б-р Комсомольский, д.54, кв.12","Маріуполь, б-р Комсомольский, д.54, кв.12, 26.05.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.12",26.05.2025,residential
"7299","б-р Комсомольский, д.54, кв.122","Маріуполь, б-р Комсомольский, д.54, кв.122, 16.06.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.122",16.06.2025,residential
"7300","б-р Комсомольский, д.54, кв.123","Маріуполь, б-р Комсомольский, д.54, кв.123, 16.06.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.123",16.06.2025,residential
"7301","б-р Комсомольский, д.54, кв.127","Маріуполь, б-р Комсомольский, д.54, кв.127, 16.06.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.127",16.06.2025,residential
"7302","б-р Комсомольский, д.54, кв.130","Маріуполь, б-р Комсомольский, д.54, кв.130, 16.06.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.130",16.06.2025,residential
"7303","б-р Комсомольский, д.54, кв.136","Маріуполь, б-р Комсомольский, д.54, кв.136, 16.06.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.136",16.06.2025,residential
"7304","б-р Комсомольский, д.54, кв.142","Маріуполь, б-р Комсомольский, д.54, кв.142, 16.06.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.142",16.06.2025,residential
"7305","б-р Комсомольский, д.54, кв.159","Маріуполь, б-р Комсомольский, д.54, кв.159, 16.06.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.159",16.06.2025,residential
"7306","б-р Комсомольский, д.54, кв.160","Маріуполь, б-р Комсомольский, д.54, кв.160, 16.06.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.160",16.06.2025,residential
"7307","б-р Комсомольский, д.54, кв.161","Маріуполь, б-р Комсомольский, д.54, кв.161, 16.06.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.161",16.06.2025,residential
"7308","б-р Комсомольский, д.54, кв.163","Маріуполь, б-р Комсомольский, д.54, кв.163, 16.06.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.163",16.06.2025,residential
"7309","б-р Комсомольский, д.54, кв.180","Маріуполь, б-р Комсомольский, д.54, кв.180, 16.06.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.180",16.06.2025,residential
"7310","б-р Комсомольский, д.54, кв.185","Маріуполь, б-р Комсомольский, д.54, кв.185, 16.06.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.185",16.06.2025,residential
"7311","б-р Комсомольский, д.54, кв.19","Маріуполь, б-р Комсомольский, д.54, кв.19, 26.05.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.19",26.05.2025,residential
"7312","б-р Комсомольский, д.54, кв.191","Маріуполь, б-р Комсомольский, д.54, кв.191, 16.06.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.191",16.06.2025,residential
"7313","б-р Комсомольский, д.54, кв.21","Маріуполь, б-р Комсомольский, д.54, кв.21, 26.05.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.21",26.05.2025,residential
"7314","б-р Комсомольский, д.54, кв.4","Маріуполь, б-р Комсомольский, д.54, кв.4, 26.05.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.4",26.05.2025,residential
"7315","б-р Комсомольский, д.54, кв.44","Маріуполь, б-р Комсомольский, д.54, кв.44, 26.05.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.44",26.05.2025,residential
"7316","б-р Комсомольский, д.54, кв.52","Маріуполь, б-р Комсомольский, д.54, кв.52, 16.06.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.52",16.06.2025,residential
"7317","б-р Комсомольский, д.54, кв.86","Маріуполь, б-р Комсомольский, д.54, кв.86, 16.06.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.86",16.06.2025,residential
"7318","б-р Комсомольский, д.54, кв.91","Маріуполь, б-р Комсомольский, д.54, кв.91, 16.06.2025",47.0989943,37.6461265,"б-р комсомольскии, д.54, кв.91",16.06.2025,residential
"7319","б-р Комсомольский, д.58, кв.10","Маріуполь, б-р Комсомольский, д.58, кв.10, 16.06.2025",47.0988843,37.6479993,"б-р комсомольскии, д.58, кв.10",16.06.2025,residential
"7320","б-р Комсомольский, д.58, кв.100","Маріуполь, б-р Комсомольский, д.58, кв.100, 16.06.2025",47.0988843,37.6479993,"б-р комсомольскии, д.58, кв.100",16.06.2025,residential
"7321","б-р Комсомольский, д.58, кв.101","Маріуполь, б-р Комсомольский, д.58, кв.101, 16.06.2025",47.0988843,37.6479993,"б-р комсомольскии, д.58, кв.101",16.06.2025,residential
"7322","б-р Комсомольский, д.58, кв.102","Маріуполь, б-р Комсомольский, д.58, кв.102, 16.06.2025",47.0988843,37.6479993,"б-р комсомольскии, д.58, кв.102",16.06.2025,residential
"7323","б-р Комсомольский, д.58, кв.104","Маріуполь, б-р Комсомольский, д.58, кв.104, 16.06.2025",47.0988843,37.6479993,"б-р комсомольскии, д.58, кв.104",16.06.2025,residential
"7324","б-р Комсомольский, д.58, кв.115","Маріуполь, б-р Комсомольский, д.58, кв.115, 16.06.2025",47.0988843,37.6479993,"б-р комсомольскии, д.58, кв.115",16.06.2025,residential
"7325","б-р Комсомольский, д.58, кв.116","Маріуполь, б-р Комсомольский, д.58, кв.116, 16.06.2025",47.0988843,37.6479993,"б-р комсомольскии, д.58, кв.116",16.06.2025,residential
"7326","б-р Комсомольский, д.58, кв.123","Маріуполь, б-р Комсомольский, д.58, кв.123, 16.06.2025",47.0988843,37.6479993,"б-р комсомольскии, д.58, кв.123",16.06.2025,residential
"7327","б-р Комсомольский, д.58, кв.124","Маріуполь, б-р Комсомольский, д.58, кв.124, 16.06.2025",47.0988843,37.6479993,"б-р комсомольскии, д.58, кв.124",16.06.2025,residential
"7328","б-р Комсомольский, д.58, кв.127","Маріуполь, б-р Комсомольский, д.58, кв.127, 16.06.2025",47.0988843,37.6479993,"б-р комсомольскии, д.58, кв.127",16.06.2025,residential
"7329","б-р Комсомольский, д.58, кв.128","Маріуполь, б-р Комсомольский, д.58, кв.128, 16.06.2025",47.0988843,37.6479993,"б-р комсомольскии, д.58, кв.128",16.06.2025,residential
"7330","б-р Комсомольский, д.58, кв.129","Маріуполь, б-р Комсомольский, д.58, кв.129, 16.06.2025",47.0988843,37.6479993,"б-р комсомольскии, д.58, кв.129",16.06.2025,residential
"7331","б-р Комсомольский, д.58, кв.24","Маріуполь, б-р Комсомольский, д.58, кв.24, 16.06.2025",47.0988843,37.6479993,"б-р комсомольскии, д.58, кв.24",16.06.2025,residential
"7332","б-р Комсомольский, д.58, кв.33","Маріуполь, б-р Комсомольский, д.58, кв.33, 16.06.2025",47.0988843,37.6479993,"б-р комсомольскии, д.58, кв.33",16.06.2025,residential
"7333","б-р Комсомольский, д.58, кв.37","Маріуполь, б-р Комсомольский, д.58, кв.37, 16.06.2025",47.0988843,37.6479993,"б-р комсомольскии, д.58, кв.37",16.06.2025,residential
"7334","б-р Комсомольский, д.58, кв.38","Маріуполь, б-р Комсомольский, д.58, кв.38, 16.06.2025",47.0988843,37.6479993,"б-р комсомольскии, д.58, кв.38",16.06.2025,residential
"7335","б-р Комсомольский, д.58, кв.47","Маріуполь, б-р Комсомольский, д.58, кв.47, 16.06.2025",47.0988843,37.6479993,"б-р комсомольскии, д.58, кв.47",16.06.2025,residential
"7336","б-р Комсомольский, д.58, кв.51","Маріуполь, б-р Комсомольский, д.58, кв.51, 16.06.2025",47.0988843,37.6479993,"б-р комсомольскии, д.58, кв.51",16.06.2025,residential
"7337","б-р Комсомольский, д.58, кв.71","Маріуполь, б-р Комсомольский, д.58, кв.71, 16.06.2025",47.0988843,37.6479993,"б-р комсомольскии, д.58, кв.71",16.06.2025,residential
"7338","б-р Комсомольский, д.58, кв.94","Маріуполь, б-р Комсомольский, д.58, кв.94, 16.06.2025",47.0988843,37.6479993,"б-р комсомольскии, д.58, кв.94",16.06.2025,residential
"7339","б-р Комсомольский, д.66, кв.72","Маріуполь, б-р Комсомольский, д.66, кв.72, 16.06.2025",47.0980459,37.6489209,"б-р комсомольскии, д.66, кв.72",16.06.2025,residential
"7340","б-р Комсомольский, д.72, кв.71","Маріуполь, б-р Комсомольский, д.72, кв.71, 16.06.2025",47.0987218,37.6518107,"б-р комсомольскии, д.72, кв.71",16.06.2025,residential
"7341","б-р Комсомольский, д.74, кв.19","Маріуполь, б-р Комсомольский, д.74, кв.19, 16.06.2025",47.097883,37.6521702,"б-р комсомольскии, д.74, кв.19",16.06.2025,residential
"7342","пер 2-й Приморский, 18/3","Маріуполь, пер 2-й Приморский, 18/3, Свод до 13.01.2025",47.0996013,37.6611818,"пер 2-и приморскии, 18/3",свод до 13.01.2025,residential
"7343","пер Азовстальский, 19","Маріуполь, пер Азовстальский, 19, Свод до 13.01.2025",47.100787,37.6497435,"пер азовстальскии, 19",свод до 13.01.2025,residential
"7344","пер Азовстальский, 3","Маріуполь, пер Азовстальский, 3, Свод до 13.01.2025",47.0994923,37.6496822,"пер азовстальскии, 3",свод до 13.01.2025,residential
"7345","пер Аносова, д. 9, кв. 18","Маріуполь, пер Аносова, д. 9, кв. 18, Свод до 13.01.2025",47.105468,37.6427515,"пер аносова, д. 9, кв. 18",свод до 13.01.2025,residential
"7346","пер Аносова, д. 9, кв. 5","Маріуполь, пер Аносова, д. 9, кв. 5, Свод до 13.01.2025",47.105468,37.6427515,"пер аносова, д. 9, кв. 5",свод до 13.01.2025,residential
"7347","пер Аносова, д. 9, кв. 50","Маріуполь, пер Аносова, д. 9, кв. 50, Свод до 13.01.2025",47.105468,37.6427515,"пер аносова, д. 9, кв. 50",свод до 13.01.2025,residential
"7348","пер Волгоградский, 14","Маріуполь, пер Волгоградский, 14, Свод до 13.01.2025",47.1034333,37.6493132,"пер волгоградскии, 14",свод до 13.01.2025,residential
"7349","пер Донской, д. 2/88","Маріуполь, пер Донской, д. 2/88, Свод до 13.01.2025",47.1094193,37.6647526,"пер донскои, д. 2/88",свод до 13.01.2025,residential
"7350","пер Загородный, 24","Маріуполь, пер Загородный, 24, Свод до 13.01.2025",47.097133,37.543367,"пер загородныи, 24",свод до 13.01.2025,residential
"7351","пер Загородный, д. 23","Маріуполь, пер Загородный, д. 23, Свод до 13.01.2025",47.097133,37.543367,"пер загородныи, д. 23",свод до 13.01.2025,residential
"7352","пер Звенигородский, 35","Маріуполь, пер Звенигородский, 35, Свод до 13.01.2025",47.1203947,37.6729756,"пер звенигородскии, 35",свод до 13.01.2025,residential
"7353","пер Звенигородский, 39","Маріуполь, пер Звенигородский, 39, Свод до 13.01.2025",47.1201812,37.6742897,"пер звенигородскии, 39",свод до 13.01.2025,residential
"7354","пер Касаткина, 100","Маріуполь, пер Касаткина, 100, Свод до 13.01.2025",47.1213001,37.6693376,"пер касаткина, 100",свод до 13.01.2025,residential
"7355","пер Касаткина, 96","Маріуполь, пер Касаткина, 96, Свод до 13.01.2025",47.1209685,37.6693094,"пер касаткина, 96",свод до 13.01.2025,residential
"7356","пер Крылова, д. 2","Маріуполь, пер Крылова, д. 2, Свод до 13.01.2025",47.1258125,37.6474364,"пер крылова, д. 2",свод до 13.01.2025,residential
"7357","пер Ландшафтный, д. 33","Маріуполь, пер Ландшафтный, д. 33, Свод до 13.01.2025",47.1149442,37.6814786,"пер ландшафтныи, д. 33",свод до 13.01.2025,residential
"7358","пер Ленинградский, 1","Маріуполь, пер Ленинградский, 1, Свод до 13.01.2025",47.0965888,37.6673862,"пер ленинградскии, 1",свод до 13.01.2025,residential
"7359","пер Ленинградский, 11","Маріуполь, пер Ленинградский, 11, Свод до 13.01.2025",47.0977791,37.6675904,"пер ленинградскии, 11",свод до 13.01.2025,residential
"7360","пер Ленинградский, 3","Маріуполь, пер Ленинградский, 3, Свод до 13.01.2025",47.0968853,37.66748,"пер ленинградскии, 3",свод до 13.01.2025,residential
"7361","пер Ленинградский, 44","Маріуполь, пер Ленинградский, 44, Свод до 13.01.2025",47.0989757,37.6670874,"пер ленинградскии, 44",свод до 13.01.2025,residential
"7362","пер Ленинградский, 5","Маріуполь, пер Ленинградский, 5, Свод до 13.01.2025",47.0971137,37.6674658,"пер ленинградскии, 5",свод до 13.01.2025,residential
"7363","пер Ленинградский, 66","Маріуполь, пер Ленинградский, 66, Свод до 13.01.2025",47.1013158,37.6674473,"пер ленинградскии, 66",свод до 13.01.2025,residential
"7364","пер Ленинградский, д. 14","Маріуполь, пер Ленинградский, д. 14, Свод до 13.01.2025",47.0966946,37.666787,"пер ленинградскии, д. 14",свод до 13.01.2025,residential
"7365","пер Ленинградский, д. 32","Маріуполь, пер Ленинградский, д. 32, Свод до 13.01.2025",47.0980548,37.6669559,"пер ленинградскии, д. 32",свод до 13.01.2025,residential
"7366","пер Ленинградский, д. 34","Маріуполь, пер Ленинградский, д. 34, Свод до 13.01.2025",47.0982258,37.6669339,"пер ленинградскии, д. 34",свод до 13.01.2025,residential
"7367","пер Ленинградский, д. 36","Маріуполь, пер Ленинградский, д. 36, Свод до 13.01.2025",47.0983367,37.6668864,"пер ленинградскии, д. 36",свод до 13.01.2025,residential
"7368","пер Ленинградский, д. 52","Маріуполь, пер Ленинградский, д. 52, Свод до 13.01.2025",47.0997429,37.6671468,"пер ленинградскии, д. 52",свод до 13.01.2025,residential
"7369","пер Литературный,7","Маріуполь, пер Литературный,7, Свод до 13.01.2025",47.097133,37.543367,"пер литературныи,7",свод до 13.01.2025,residential
"7370","пер Ломоносова, д. 67","Маріуполь, пер Ломоносова, д. 67, Свод до 13.01.2025",47.1224505,37.6565489,"пер ломоносова, д. 67",свод до 13.01.2025,residential
"7371","пер Ломоносова, д. 74","Маріуполь, пер Ломоносова, д. 74, Свод до 13.01.2025",47.122976,37.6562166,"пер ломоносова, д. 74",свод до 13.01.2025,residential
"7372","пер Ломоносова, д. 76","Маріуполь, пер Ломоносова, д. 76, Свод до 13.01.2025",47.1230648,37.6561938,"пер ломоносова, д. 76",свод до 13.01.2025,residential
"7373","пер Ломоносова, д. 78","Маріуполь, пер Ломоносова, д. 78, Свод до 13.01.2025",47.1231481,37.6562596,"пер ломоносова, д. 78",свод до 13.01.2025,residential
"7374","пер Луначарского, 21/13","Маріуполь, пер Луначарского, 21/13, Свод до 13.01.2025",47.0996229,37.6632265,"пер луначарского, 21/13",свод до 13.01.2025,residential
"7375","пер Олимпийский, д. 8","Маріуполь, пер Олимпийский, д. 8, Свод до 13.01.2025",47.1070322,37.6654198,"пер олимпиискии, д. 8",свод до 13.01.2025,residential
"7376","пер Плановый, д. 1","Маріуполь, пер Плановый, д. 1, Свод до 13.01.2025",47.1192578,37.6637127,"пер плановыи, д. 1",свод до 13.01.2025,residential
"7377","пер Плановый, д. 15","Маріуполь, пер Плановый, д. 15, Свод до 13.01.2025",47.1206593,37.6638856,"пер плановыи, д. 15",свод до 13.01.2025,residential
"7378","пер Полетаева, 115","Маріуполь, пер Полетаева, 115, Свод до 13.01.2025",47.1257487,37.6781198,"пер полетаева, 115",свод до 13.01.2025,residential
"7379","пер Полетаева, 117/153","Маріуполь, пер Полетаева, 117/153, Свод до 13.01.2025",47.1257995,37.678415,"пер полетаева, 117/153",свод до 13.01.2025,residential
"7380","пер Полетаева, 123","Маріуполь, пер Полетаева, 123, Свод до 13.01.2025",47.1260375,37.6790163,"пер полетаева, 123",свод до 13.01.2025,residential
"7381","пер Полетаева, 131","Маріуполь, пер Полетаева, 131, Свод до 13.01.2025",47.1262892,37.6795552,"пер полетаева, 131",свод до 13.01.2025,residential
"7382","пер Полетаева, д. 120, кв. 103","Маріуполь, пер Полетаева, д. 120, кв. 103, Свод до 13.01.2025",47.1263695,37.6788097,"пер полетаева, д. 120, кв. 103",свод до 13.01.2025,residential
"7383","пер Полетаева, д. 120, кв. 153","Маріуполь, пер Полетаева, д. 120, кв. 153, Свод до 13.01.2025",47.1263695,37.6788097,"пер полетаева, д. 120, кв. 153",свод до 13.01.2025,residential
"7384","пер Полетаева, д. 120, кв. 29","Маріуполь, пер Полетаева, д. 120, кв. 29, Свод до 13.01.2025",47.1263695,37.6788097,"пер полетаева, д. 120, кв. 29",свод до 13.01.2025,residential
"7385","пер Полетаева, д. 120, кв. 79","Маріуполь, пер Полетаева, д. 120, кв. 79, Свод до 13.01.2025",47.1263695,37.6788097,"пер полетаева, д. 120, кв. 79",свод до 13.01.2025,residential
"7386","пер Ровенский, 22","Маріуполь, пер Ровенский, 22, Свод до 13.01.2025",47.1276351,37.6759953,"пер ровенскии, 22",свод до 13.01.2025,residential
"7387","пер Ровенский, д. 10","Маріуполь, пер Ровенский, д. 10, Свод до 13.01.2025",47.1269404,37.6751063,"пер ровенскии, д. 10",свод до 13.01.2025,residential
"7388","пер Саксаганский, 27","Маріуполь, пер Саксаганский, 27, Свод до 13.01.2025",47.1270638,37.6722051,"пер саксаганскии, 27",свод до 13.01.2025,residential
"7389","пер Социальный, 3","Маріуполь, пер Социальный, 3, Свод до 13.01.2025",47.097133,37.543367,"пер социальныи, 3",свод до 13.01.2025,residential
"7390","пер Строительный, д. 1","Маріуполь, пер Строительный, д. 1, Свод до 13.01.2025",47.1224794,37.6654117,"пер строительныи, д. 1",свод до 13.01.2025,residential
"7391","пер Строительный, д. 17","Маріуполь, пер Строительный, д. 17, Свод до 13.01.2025",47.1236903,37.6646794,"пер строительныи, д. 17",свод до 13.01.2025,residential
"7392","пер Строительный, д. 1а","Маріуполь, пер Строительный, д. 1а, Свод до 13.01.2025",47.1224794,37.6654117,"пер строительныи, д. 1а",свод до 13.01.2025,residential
"7393","пер Строительный, д. 7а","Маріуполь, пер Строительный, д. 7а, Свод до 13.01.2025",47.1221018,37.6659352,"пер строительныи, д. 7а",свод до 13.01.2025,residential
"7394","пер Токарева, д. 10, кв. 19","Маріуполь, пер Токарева, д. 10, кв. 19, Свод до 13.01.2025",47.1057529,37.6455769,"пер токарева, д. 10, кв. 19",свод до 13.01.2025,residential
"7395","пер Февральский, 41","Маріуполь, пер Февральский, 41, Свод до 13.01.2025",47.1128789,37.6729787,"пер февральскии, 41",свод до 13.01.2025,residential
"7396","пер Ярослава Галана, д. 22","Маріуполь, пер Ярослава Галана, д. 22, Свод до 13.01.2025",47.1197524,37.6610887,"пер ярослава галана, д. 22",свод до 13.01.2025,residential
"7397","пер Ярослава Галана, д. 26","Маріуполь, пер Ярослава Галана, д. 26, Свод до 13.01.2025",47.1203133,37.661183,"пер ярослава галана, д. 26",свод до 13.01.2025,residential
"7398","пер. Полетаева, д. 120, кв. 1","Маріуполь, пер. Полетаева, д. 120, кв. 1, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 1",11.04.2025,residential
"7399","пер. Полетаева, д. 120, кв. 10","Маріуполь, пер. Полетаева, д. 120, кв. 10, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 10",11.04.2025,residential
"7400","пер. Полетаева, д. 120, кв. 101","Маріуполь, пер. Полетаева, д. 120, кв. 101, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 101",11.04.2025,residential
"7401","пер. Полетаева, д. 120, кв. 102","Маріуполь, пер. Полетаева, д. 120, кв. 102, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 102",11.04.2025,residential
"7402","пер. Полетаева, д. 120, кв. 105","Маріуполь, пер. Полетаева, д. 120, кв. 105, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 105",11.04.2025,residential
"7403","пер. Полетаева, д. 120, кв. 106","Маріуполь, пер. Полетаева, д. 120, кв. 106, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 106",11.04.2025,residential
"7404","пер. Полетаева, д. 120, кв. 108","Маріуполь, пер. Полетаева, д. 120, кв. 108, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 108",11.04.2025,residential
"7405","пер. Полетаева, д. 120, кв. 11","Маріуполь, пер. Полетаева, д. 120, кв. 11, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 11",11.04.2025,residential
"7406","пер. Полетаева, д. 120, кв. 110","Маріуполь, пер. Полетаева, д. 120, кв. 110, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 110",11.04.2025,residential
"7407","пер. Полетаева, д. 120, кв. 113","Маріуполь, пер. Полетаева, д. 120, кв. 113, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 113",11.04.2025,residential
"7408","пер. Полетаева, д. 120, кв. 114","Маріуполь, пер. Полетаева, д. 120, кв. 114, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 114",11.04.2025,residential
"7409","пер. Полетаева, д. 120, кв. 115","Маріуполь, пер. Полетаева, д. 120, кв. 115, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 115",11.04.2025,residential
"7410","пер. Полетаева, д. 120, кв. 117","Маріуполь, пер. Полетаева, д. 120, кв. 117, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 117",11.04.2025,residential
